sid,sense_lemma,num_relations,sense_def
08053402,挾,3,以兩個身體部位將特定物體固定。
06648907,遊,3,比喻往來交際。
06721004,開,3,移開封閉容器的部件與主體分離。
06680805,音樂,3,音樂活動以及與音樂相關的周邊產業。
07114501,末,3,姓。
07004802,格,3,治理格魯吉亞的政府。
06680806,音樂,3,「唱片製作公司」的簡省。
07004801,格,3,國名，位於中亞高加索地區，首都為第比利斯，西元1991年4月9日脫離前蘇聯正式獨立。
07038005,工,3,有一定計畫的建設工作。
07095901,慰,3,抒解後述對象的低落情緒。
07037903,器,3,生物體具有特定功能的有機組織。
08068601,阿,3,國名，位於亞洲西部的國家，東臨巴基斯坦，西界伊朗，東北與中國相接。
06720801,人們,3,很多的人。
07096502,憶,3,對過去事件的記憶，通常指發生時間較久遠的事件。
07005701,象,3,姓。
07005401,臭,3,氣味。
08053301,孟,3,中國戰國時代思想家，儒家思想的大師，本名孟軻。
06649109,亮,3,比喻使皮膚變得有光澤。
06680502,目的,3,想要到達的位置。
06680503,目的,3,想要到達位置的地方。
07037603,抹,3,比喻除去負面記憶或感受。
07096402,輝,3,比喻光榮。
06649108,亮,3,形容特定對象帶有光澤感。
07005101,我的媽呀,3,表祈求或驚訝的語氣。
07096102,撫,3,主事者兩掌互擊發出聲音。
07095902,慰,3,形容因正面結果而感到高興滿足。
06649107,亮,3,形容特定物體反射光線而產生光澤。
07004701,格,3,國名，位於加勒比海東邊、大西洋西邊，為小安地列斯群島之一，首都為聖喬治。
06721005,開,3,破壞特定對象的表面，以製造出入口。
07004402,格,3,比喻人的品格與德行。
06682304,溜,3,烹調時加入芡汁，使食物口感滑順。
08069001,阿,3,國名，位於非洲西北部的國家，介於利比亞、尼日、馬利、摩洛哥之間，北臨地中海。
06682801,鮮,3,形容食物新鮮、未腐壞的。
06682802,鮮,3,形容嚐起來有新鮮食物味道的。
06648501,挑,3,將多個同類對象分成需要與不需要兩個部份。
07039002,截,3,分成部份的長條形物體中的一個。
06744001,參考,3,根據相關資訊來幫助研究或了解特定對象。
07095209,綿,3,同類物體延續不斷呈線狀排列。
06682803,鮮,3,形容顏色亮度高的。
06648302,住宿,3,長期居住在特定地方，通常由學校或政府提供。
07114605,空,3,比喻使特定時段沒有被利用而可以提供使用。
07095202,綿,3,形容以棉為材料製成的。
06743901,研討會,3,探討特定問題，或依特定主題集結相關研究以進行討論的會議。
07039205,撲,3,熄滅在特定對象上燃燒的火。
07039207,撲,3,鳥類或昆蟲等有翅膀的動物揮動翅膀。
07039208,撲,3,以拍打的方式使粉狀物均勻地分佈在特定物體上。
06682401,道教,3,以太上老君為教祖的宗教，以符咒為人治病，講長生煉丹之術，相傳為中國東漢張陵所創立。
06648601,求學,3,在學校系統內學習。
07004401,格,3,比喻進行特定事件所應具備的條件或標準。
06648602,求學,3,探討研究學問。
06750402,時代,3,人一生中的特定時段。
06744502,見到,3,仔細察看特定對象，強調動作的結果。
06648807,響,3,形容為眾人所知的。
06681701,元,3,最前的、第一的。
07038603,誤,3,對他人產生錯誤的判斷。
06681703,元,3,事物的基本成分。
08068701,阿,3,國名，位於南美洲東南部的國家，北有巴拉圭及玻利維亞，西與智利為界。
06648805,響,3,比喻使後述可以發出共鳴聲的器具發出聲音以傳達特定訊息。
08068801,阿,3,位於阿拉伯地區的回教民族或國家。
06750403,時代,3,比喻當代的主流思想和趨勢。
08068901,阿,3,國名，位於歐洲東南部，巴爾幹半島西南部的國家，介於蒙特內哥羅、塞爾維亞、馬其頓、希臘之間，西臨亞得里亞海。
06681802,美國,3,治理美國的政府。
08033801,聯合國開發計畫署,3,聯合國的附屬機構之一，主要負責對未開發及開發中國家提供援助。
07095503,遙,3,表與標準的差別程度大。
06682301,溜,3,物體在摩擦力小的表面上流暢地移動。
07005801,師,3,姓。
07037502,農,3,與農業相關的知識與技術。
06650602,交往,3,兩個特定對象維持固定的戀愛關係。
06679401,願,3,希望後述事件能夠實現。
07007902,科,3,治理科威特的政府。
07097312,盪,3,比喻情緒變得低落。為英語down的音譯。
07035609,廢,3,形容比喻沒有實質意義或價值的。
07035701,桶,3,圓柱型容器，通常體積較大。
07035702,桶,3,桶裝物品的單位。
07035703,桶,3,計算桶裝物品的單位。
06650001,貼,3,把片狀物體黏在另一物體上。
07097310,盪,3,比喻聲音在後述空間裡來回傳送。
07005903,西,3,西班牙的文化。
07097308,盪,3,因受到特定刺激而產生情緒起伏。
07035905,義,3,形容經雙方認可而沒有法律效力的親屬關係。
06714301,倫敦,3,英國首都和政治、經濟、文化與交通的中心。
06649702,走路,3,離開特定地點。
06679403,願,3,認為符合自己心意而同意做後述事件。
08067601,哈,3,中亞的內陸國，位於中國、俄羅斯、烏茲別克、土庫曼和吉爾吉斯之間。
08067602,哈,3,治理哈薩克的政府。
07008001,科,3,臺灣為促進科技產業發展，而規劃發展的工業園區。
06678505,欲,3,表將要、將近。
06750106,進入,3,比喻到達後述狀態。
06650101,關切,3,因為關心而將特定事件放在心上。
07034905,木,3,形容比喻聲音不響亮的。
07008902,素,3,形容色彩或樣式單純的。
07035003,箱,3,箱裝物品的單位。
07008602,中山,3,中山大學的建築物及建築所在的位置。
07008601,中山,3,臺灣國立大學之一，位於高雄市鼓山區。
07008502,陽明,3,陽明大學的建築物及建築所在的位置。
07008501,陽明,3,臺灣公立大學之一，位於臺北市北投區。
06650503,報,3,定期出版、報導新聞、提供各式訊息出版品的組織。
08031803,再生,3,比喻特定對象重新恢復成原本的狀態或變成新的狀態。
07008301,圖,3,姓。
06650501,報,3,向較有權力的人或機構告知後述訊息。
07008204,孝,3,處於直系長輩喪事期間所穿著或佩帶的服飾。
06678501,欲,3,心中存有希望獲得後述對象的願望。
08067006,紀,3,時間的單位，一世紀為一百年。
06650102,關切,3,知會與特定事件相關的人以求事件能順利進行。
08067701,哈,3,中國城市名，位於黑龍江省的南部，臨松花江，為黑龍江省的省會。
07036002,漢,3,漢朝的國號或政權。
07097306,盪,3,形容後述器材可以搖動的。
06680101,中共,3,中國的第一大黨，在中國地區依照馬克思列寧主義所建立的無產階級政黨。
07036604,果,3,在善惡循環的觀念下，事物因特定原因而發展出的最後狀況。
06750302,開發,3,比喻拓展特定對象的領域或經驗。
06649207,歸,3,比喻後述對象為主事者情感上的寄託。
06750303,開發,3,比喻建立新的事件或展開事件的新階段。
06649206,歸,3,將前述對象經過整理依特性分為不同類別。
06649202,歸,3,將特定對象交回給原本所有權者。
06649117,亮,3,比喻特定想法突然出現在腦海中。
06720501,認識,3,學習過而懂得，多指學術知識方面。
06649115,亮,3,形容比喻對人事物觀察清楚的。
06649113,亮,3,比喻在唱歌前先做發聲練習，使聲音達到最佳狀態。
07037302,智,3,經驗學習、辨析判斷的能力。
08031802,再生,3,再次利用已使用過的資源。
07037401,掌,3,手腕到指根之間內部的部份。
06680301,電視,3,接收並呈現無線電波所傳輸影像訊號的裝置。
06744607,媽,3,在前述地點的寺廟中所供奉的媽祖。
07097301,盪,3,水或水上漂浮物隨著水波的運動而運動。
07036509,醫,3,醫院的建築物及建築物所在的位置。
07007501,收入,3,將前述物體放回其應該放置的後述位置。
07036508,醫,3,提供病患診治、醫療照顧及住院的醫療機構。
06714208,搶,3,形容很容易引起他人注意的。
06750301,開發,3,發展後述區域內原來未被使用的資源，使其容易被使用或產生新用途。
06649304,景,3,表演藝術或攝影中人工搭建的景物。
06744701,指,3,手掌前端分支的部分，通常人類有五支。
08017501,漢,3,銀河。
07113701,弓,3,姓。
07007201,貓,3,手握拳用力打。
06714206,搶,3,表想辦法在期限前完成特定事件。
07006801,兄弟,3,臺灣飯店之一，位於臺北市南京東路。
07006702,停機,3,停止提供特定通訊服務。
06720104,北京,3,北京的文化。
07006701,停機,3,機器停止運作。
08033701,碳足跡,3,以特定事件二氧化碳的排放量所評估人類活動對自然環境的影響。
07036506,醫,3,研究維持健康及預防與治療疾病方法的科學。
07036507,醫,3,大學中教授醫學知識的教學研究單位。
06655302,澳洲,3,國名，大洋洲最大的國家，首都為坎培拉。
06655304,澳洲,3,澳洲的文化。
07055402,熬,3,比喻度過難以忍受的歷程。
06669502,爽,3,形容心情舒適、暢快。
07108401,辛,3,南宋文學家，字幼安，號稼軒。
07026802,級,3,計算等級的單位。
07108402,辛,3,辛棄疾的作品。
07026902,夜,3,計算太陽下山後到太陽出來前的時間的單位。
06747004,介紹,3,用來使人瞭解或熟悉特定對象的訊息內容。
06669501,爽,3,形容令人感覺舒暢的。
06662301,同意,3,與前述對象或陳述有相同意見。
07018001,典,3,以物品向當舖抵押借錢。
06663309,深,3,形容臉部輪廓立體明顯的。
06717017,進,3,到神的面前恭敬地把香插進香爐裡。
08056301,區,3,姓。
07108501,虱,3,寄生在動物上的小型昆蟲，以吸食動物血液維生。
07017702,司,3,中央機關各部以下的組織單位。
06669701,腎,3,動物的排泄器官之一，主要功能為將血液中的廢物轉換為尿液以排出。
07017601,災,3,自然現象所造成的大規模的損害。
06749231,放,3,點燃後述含有火藥的人造物，使其發出聲音或光。
07108301,江,3,河川名，源於青海省唐古拉山脈，流經青海、西康、雲南等九省，至上海出吳淞口，注入東海，為世界第三大河。
06669401,從業,3,在特定行業中從事特定工作。
06662601,新竹,3,位於臺灣西北部，介於桃園縣、苗栗縣之間的地區。
07108201,江,3,中國當代政治人物，曾任中國第七任國家主席(1993-2003)。
06663308,深,3,表一次呼吸的時間長而完整。
06663307,深,3,表鞠躬時彎腰的角度大。
08033001,闊葉林,3,森林類型之一，由葉子形狀寬闊的樹所組成的樹林地區。
06749221,放,3,比喻擱置不使用。
06663304,深,3,形容物體從外到裡的空間距離大。
07025701,最近,3,說話者表達與說話時前後相差不久的時間。
06668701,轉手,3,特定事物的所有權擁有者發生改變。
07026302,省,3,中國古代行政機關的名稱。
07018801,高,3,姓。
06669002,打招呼,3,知會與特定事件相關的人以求事件能順利進行。
06669101,取而代之,3,得到特定對象被排除後留下的位置。
07018602,高,3,環繞高雄市的縣。
08058501,可,3,和後述對象的心意相符。
07026502,季,3,一年中具有前述特徵的特定時段。
08058601,可,3,含有可樂果香液的碳酸飲料。
07108704,列,3,比喻符合前述標準且具有共同性質的對象的集合體。
08059601,榮,3,對符合特定規定的退役職業軍人的尊稱。
06669906,寒,3,形容比喻讓人產生涼爽溫度感的。
07027807,體,3,具有前述特質的組織，通常為國家。
07027808,體,3,用來表示動詞所指動作進行的狀態的語法結構。
06749236,放,3,調整事件進行的速度，使達到後述狀態。
06670501,緣,3,人與人或其他對象之間產生聯繫的可能性。
07104704,彈,3,以手或工具將附著在物體表面的粉塵狀物除去。
06746706,代表,3,以事物表達約定的意義。
08055401,瓦,3,功率的單位，每秒鐘做一焦耳的功，功率為一瓦特。
07108901,桃,3,姓。
08060203,栽,3,比喻犯錯或遭遇困境。
07015203,乘,3,計算牲畜的單位。
07015202,乘,3,計算中國古代以四匹馬拉的馬車的單位。
07015201,乘,3,中國古代以四匹馬拉的馬車的單位。
07027911,子,3,形容動物幼小、尚未發育成熟。
07015101,乘,3,姓。
07027913,子,3,遊戲中可在紙盤上按特定規則移動且帶有象徵性且能區分參與者身分的小物品，以木頭或其他材料製成。
07104601,番,3,舊時對外國或異族的稱呼。
08060202,栽,3,比喻物體受外力影響而落到低處。
06661002,破壞,3,違反後述規範。
06670103,填,3,克服阻力將物品放入可容納物品的空間中。
07027806,體,3,文字的書寫形式。
08055801,民,3,以中華民國建國所開始計算的時間。
06715904,發出,3,病徵出現。
06670107,填,3,配合旋律或依照詞牌規定的字數及聲韻格式寫入文字。
07027204,系,3,大學中教授特定知識的教學研究單位。
